Abbreviation,Type_cond,Type,Support/Copolymer/metal-organic framework (MOF),IL Cation name,IL Cation SMILE,IL Anion name,IL Anion SMILE,PIL Monomer Cation name,PIL Monomer Cation SMILE,PIL Anion name,PIL Anion SMILE,Full Name,Material 1,Material 2,Material 3,Material 4,Material 5,Material 6,Temperatures (degC),Pressures (bar),P,P(CO2) Error,alph,alphErr,DOI URL,Article Title,Authors,Journal,J_abb,Volume,Page,Year,Institutions,Corresponding Author,Corresponding Author Email,Corresponding Author Institution
50-(3:2)-TMAEA,PIL-BCP (free IL),PIL-CP,tris[2-(methylamino)ethyl]amine [TMAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:2) monomer stochiometry of ([1,3-bis(2-oxiranyl-ethyl)imidazolium [A]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) : (tris[2-(methylamino)ethyl]amine [TMAEA]) and 50 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris[2-(methylamino)ethyl]amine [TMAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,130,5,28,,https://dx.doi.org/10.1021/ie5035122,"Effect of Monomer Structure on Curing Behavior, CO2 Solubility, and Gas Permeability of Ionic Liquid-Based Epoxy-Amine Resins and Ion-Gels","McDanel, William M.; Cowan, Matthew G.; Barton, Jason A.; Gin, Douglas L.; Noble, Richard D.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,54 (16),4396-4406,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
60-(3:1)-TAEA,PIL-BCP (free IL),PIL-CP,tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:1) monomer stochiometry of ([1,3-bis(2-oxiranyl-ethyl)imidazolium [A]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) : (tris(2-aminoethyl)amine [TAEA]) and 60 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,230,5,36,,https://dx.doi.org/10.1021/ie5035122,"Effect of Monomer Structure on Curing Behavior, CO2 Solubility, and Gas Permeability of Ionic Liquid-Based Epoxy-Amine Resins and Ion-Gels","McDanel, William M.; Cowan, Matthew G.; Barton, Jason A.; Gin, Douglas L.; Noble, Richard D.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,54 (16),4396-4406,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
60-(3:2)-TMAEA,PIL-BCP (free IL),PIL-CP,tris[2-(methylamino)ethyl]amine [TMAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:2) monomer stochiometry of ([1,3-bis(2-oxiranyl-ethyl)imidazolium [A]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) : (tris[2-(methylamino)ethyl]amine [TMAEA]) and 60 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris[2-(methylamino)ethyl]amine [TMAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,240,5,33,,https://dx.doi.org/10.1021/ie5035122,"Effect of Monomer Structure on Curing Behavior, CO2 Solubility, and Gas Permeability of Ionic Liquid-Based Epoxy-Amine Resins and Ion-Gels","McDanel, William M.; Cowan, Matthew G.; Barton, Jason A.; Gin, Douglas L.; Noble, Richard D.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,54 (16),4396-4406,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
50 - (3:2),PIL-BCP (free IL),PIL-CP,tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:2) monomer stochiometry of ([1,3-bis(2-oxiranyl-ethyl)imidazolium [A]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]) : (tris(2-aminoethyl)amine [TAEA]) and 50 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,100,5,28,,https://dx.doi.org/10.1016/j.polymer.2014.04.039,Cross-linked ionic resins and gels from epoxide-functionalized imidazolium ionic liquid monomers,"McDanel, William M.; Cowan, Matthew G.; Carlisle, Trevor K.; Swanson, Anna K.; Noble, Richard D.; Gin, Douglas L.",Polymer,Polymer.,55 (16),3305-3313,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
60 - (3:2),PIL-BCP (free IL),PIL-CP,tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:2) monomer stochiometry of (1,3-bis(2-oxiranyl-ethyl)imidazolium [A]) : (tris(2-aminoethyl)amine [TAEA]) and 60 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,210,5,31,,https://dx.doi.org/10.1016/j.polymer.2014.04.039,Cross-linked ionic resins and gels from epoxide-functionalized imidazolium ionic liquid monomers,"McDanel, William M.; Cowan, Matthew G.; Carlisle, Trevor K.; Swanson, Anna K.; Noble, Richard D.; Gin, Douglas L.",Polymer,Polymer.,55 (16),3305-3313,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
75 - (3:2),PIL-BCP (free IL),PIL-CP,tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:2) monomer stochiometry of (1,3-bis(2-oxiranyl-ethyl)imidazolium [A]) : (tris(2-aminoethyl)amine [TAEA]) and 75 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,410,10,29,,https://dx.doi.org/10.1016/j.polymer.2014.04.039,Cross-linked ionic resins and gels from epoxide-functionalized imidazolium ionic liquid monomers,"McDanel, William M.; Cowan, Matthew G.; Carlisle, Trevor K.; Swanson, Anna K.; Noble, Richard D.; Gin, Douglas L.",Polymer,Polymer.,55 (16),3305-3313,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
75 - (3:1),PIL-BCP (free IL),PIL-CP,tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",[N+]1(CCC2CO2)=CN(CCC3CO3)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"(3:1) monomer stochiometry of (1,3-bis(2-oxiranyl-ethyl)imidazolium [A]) : (tris(2-aminoethyl)amine [TAEA]) and 75 wt% {[1-Ethyl-3-methylimidazolium [emim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]}","1,3-bis(2-oxiranyl-ethyl)imidazolium [A]",tris(2-aminoethyl)amine [TAEA],1-Ethyl-3-methylimidazolium [emim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,23,2,510,20,34,,https://dx.doi.org/10.1016/j.polymer.2014.04.039,Cross-linked ionic resins and gels from epoxide-functionalized imidazolium ionic liquid monomers,"McDanel, William M.; Cowan, Matthew G.; Carlisle, Trevor K.; Swanson, Anna K.; Noble, Richard D.; Gin, Douglas L.",Polymer,Polymer.,55 (16),3305-3313,2014,"University of Colorado at Boulder, Boulder, CO, USA","Noble, Richard D.",nobler@colorado.edu,"University of Colorado at Boulder, Boulder, CO, USA"
Ionic Polyimide,PIL,PIL,,,,,,"Poly(N,N?-bis(3-imidazol-1-yl-propyl)pyromellitic diimide)) [Ionic Polyimide]",ClCC1=CC=C(CN2C=[N+](CCCN3C(C(C=C(C(N(CCCN4C=[NH+]C=C4)C5=O)=O)C5=C6)=C6C3=O)=O)C=C2)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"[Poly(N,N?-bis(3-imidazol-1-yl-propyl)pyromellitic diimide)) [Ionic Polyimide]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]2","Poly(N,N?-bis(3-imidazol-1-yl-propyl)pyromellitic diimide)) [Ionic Polyimide]",bis(trifluoromethylsulfonyl)imide [Tf2N],,,,,22,3,0.871,0.003,32.3,,https://dx.doi.org/10.1021/acs.iecr.7b00462,Ionic Polyimides: Hybrid Polymer Architectures and Composites with Ionic Liquids for Advanced Gas Separation Membranes,"Mittenthal, Max S.; Flowers, Brian S.; Bara, Jason E.; Whitley, John W.; Spear, Scott K.; Roveda, J. David; Wallace, David A.; Shannon, Matthew S.; Holler, Rob; Martens, Rich; Daly, Daniel T.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,56 (17),5055-5069,2017,"University of Alabama, Tuscaloosa, AL, USA","Bara, Jason E.",jbara@eng.ua.edu,"University of Alabama, Tuscaloosa, AL, USA"
Ionic Polyimide with [C4mim][Tf2N],PIL-IL,PIL-IL,,1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"Poly(N,N?-bis(3-imidazol-1-yl-propyl)pyromellitic diimide)) [Ionic Polyimide]",ClCC1=CC=C(CN2C=[N+](CCCN3C(C(C=C(C(N(CCCN4C=[NH+]C=C4)C5=O)=O)C5=C6)=C6C3=O)=O)C=C2)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,"[Poly(N,N?-bis(3-imidazol-1-yl-propyl)pyromellitic diimide)) [Ionic Polyimide]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]2 with [1-Butyl-3-methylimidazolium [bmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]","Poly(N,N?-bis(3-imidazol-1-yl-propyl)pyromellitic diimide)) [Ionic Polyimide]",1-Butyl-3-methylimidazolium [bmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,,22,3,20.4,0.1,39.5,,https://dx.doi.org/10.1021/acs.iecr.7b00462,Ionic Polyimides: Hybrid Polymer Architectures and Composites with Ionic Liquids for Advanced Gas Separation Membranes,"Mittenthal, Max S.; Flowers, Brian S.; Bara, Jason E.; Whitley, John W.; Spear, Scott K.; Roveda, J. David; Wallace, David A.; Shannon, Matthew S.; Holler, Rob; Martens, Rich; Daly, Daniel T.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,56 (17),5055-5069,2017,"University of Alabama, Tuscaloosa, AL, USA","Bara, Jason E.",jbara@eng.ua.edu,"University of Alabama, Tuscaloosa, AL, USA"
PIS12,No IL Membrane,No IL Membrane,,,,,,,,,,"[3,5-bis(4-amino-3-methylphenoxy) benzoyloxybutyl - hydrosilyl-terminated poly-dimethylsiloxane [PIS12]] and [4,4'-Oxydiphthalic anhydride [ODPA]] co-polyimide","3,5-bis(4-amino-3-methylphenoxy) benzoyloxybutyl - hydrosilyl-terminated poly-dimethylsiloxane [PIS12]","4,4'-Oxydiphthalic anhydride [ODPA]",,,,,30,1,1070,,11.8,,https://dx.doi.org/10.1016/j.polymer.2017.12.016,Syntheses of aromatic polymers containing imidazolium moiety and the surface modification of a highly gas permeable membrane using the nanosheets,"Nagase, Yu; Suleimenova, Botakoz; Umeda, Chihiro; Taira, Kosuke; Oda, Tatsuma; Suzuki, Sayaka; Okamura, Yosuke; Koguchi, Shinichi.",Polymer,Polymer.,135,142-153,2018,"Tokai University, Hiratsuka, Kanagawa, Japan","Nagase, Yu",yunagase@tokai-u.jp,"Tokai University, Hiratsuka, Kanagawa, Japan"
PI-ImC1/PIS12,PIL,PIL,,,,,,PI-ImC1,CC1=CC=C(OC2=CC(C(OCCCCCC[N+]3=CN(C)C=C3)=O)=CC(OC4=CC=C(N5C(C(C=CC(OC6=CC=C(C(N(C)C7=O)=O)C7=C6)=C8)=C8C5=O)=O)C(C)=C4)=C2)C=C1C,Tosylate (TSO),CC1=CC=C([S-](=O)=O)C=C1,"{[3,5-bis(4-amino-3-methylphenoxy) benzoyloxybutyl - hydrosilyl-terminated poly-dimethylsiloxane [PIS12]] and [4,4'-Oxydiphthalic anhydride [ODPA]] co-polyimide} base with PI-ImC1 nanosheets made by reacting: {[3-{3,5-bis(4-amino-3-methylphenoxy) benzoyloxyhexyl}-1- methylimidazolium tosylate [DA-ImC1]] and [4,4'-Oxydiphthalic anhydride [ODPA]]}","3,5-bis(4-amino-3-methylphenoxy) benzoyloxybutyl - hydrosilyl-terminated poly-dimethylsiloxane [PIS12]","3-{3,5-bis(4-amino-3-methylphenoxy) benzoyloxyhexyl}-1- methylimidazolium tosylate [DA-ImC1]","4,4'-Oxydiphthalic anhydride [ODPA]",,,,30,1,218,,31.3,,https://dx.doi.org/10.1016/j.polymer.2017.12.016,Syntheses of aromatic polymers containing imidazolium moiety and the surface modification of a highly gas permeable membrane using the nanosheets,"Nagase, Yu; Suleimenova, Botakoz; Umeda, Chihiro; Taira, Kosuke; Oda, Tatsuma; Suzuki, Sayaka; Okamura, Yosuke; Koguchi, Shinichi.",Polymer,Polymer.,135,142-153,2018,"Tokai University, Hiratsuka, Kanagawa, Japan","Nagase, Yu",yunagase@tokai-u.jp,"Tokai University, Hiratsuka, Kanagawa, Japan"
PI-ImEO/PIS12,PIL,PIL,,,,,,PI-ImEO,CC1=CC=C(OC2=CC(C(OCCCCCC[N+]3=CN(CCOCCOCCOC)C=C3)=O)=CC(OC4=CC=C(N5C(C(C=CC(OC6=CC=C(C(N(C)C7=O)=O)C7=C6)=C8)=C8C5=O)=O)C(C)=C4)=C2)C=C1C,Tosylate (TSO),CC1=CC=C([S-](=O)=O)C=C1,"{[3,5-bis(4-amino-3-methylphenoxy) benzoyloxybutyl - hydrosilyl-terminated poly-dimethylsiloxane [PIS12]] and [4,4'-Oxydiphthalic anhydride [ODPA]] co-polyimide} base with PI-ImEO nanosheets made by reacting: {[3-{3,5-bis(4-amino-3-methylphenoxy) benzoyloxyhexyl}-1- {9-methyltri(oxyethylenyl)}imidazolium tosylate [DA-ImEO]] and [4,4'-Oxydiphthalic anhydride [ODPA]]}","3,5-bis(4-amino-3-methylphenoxy) benzoyloxybutyl - hydrosilyl-terminated poly-dimethylsiloxane [PIS12]","3-{3,5-bis(4-amino-3-methylphenoxy) benzoyloxyhexyl}-1- {9-methyltri(oxyethylenyl)}imidazolium tosylate [DA-ImEO]","4,4'-Oxydiphthalic anhydride [ODPA]",,,,30,1,259,,26.7,,https://dx.doi.org/10.1016/j.polymer.2017.12.016,Syntheses of aromatic polymers containing imidazolium moiety and the surface modification of a highly gas permeable membrane using the nanosheets,"Nagase, Yu; Suleimenova, Botakoz; Umeda, Chihiro; Taira, Kosuke; Oda, Tatsuma; Suzuki, Sayaka; Okamura, Yosuke; Koguchi, Shinichi.",Polymer,Polymer.,135,142-153,2018,"Tokai University, Hiratsuka, Kanagawa, Japan","Nagase, Yu",yunagase@tokai-u.jp,"Tokai University, Hiratsuka, Kanagawa, Japan"
Pectin supported membranes without CA enzyme,SILM,SILM,"Porous, hydrophilic, cellulose acetate membrane",1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,"Porous, hydrophilic, cellulose acetate membrane with {[1-Butyl-3-methylimidazolium [bmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]} supported by Pectin (type: Pectin Amid CU 025; degree of esterification and amida-tion is 29% and 23%, respectively; galacturonic acid content: 89%)","Porous, hydrophilic, cellulose acetate membrane","Pectin (type: Pectin Amid CU 025; degree of esterification and amida-tion is 29% and 23%, respectively; galacturonic acid content: 89%)",1-Butyl-3-methylimidazolium [bmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,,37,1.7,55,,34.38,,https://dx.doi.org/10.1016/j.jcou.2017.12.001,Evaluation of pectin-reinforced supported liquid membranes containing carbonic anhydrase: The role of ionic liquid on enzyme stability and CO 2 separation performance,"Nemestóthy, Nándor; Bakonyi, Péter; Németh, Zsófia; Bélafi-Bakó, Katalin.",Journal of CO2 Utilization,J. CO2 Util.,24,59-63,2018,"University of Pannonia, Veszprém, Hungary","Bakonyi, Péter",bakonyip@almos.uni-pannon.hu,"University of Pannonia, Veszprém, Hungary"
Pectin supported membranes with CA enzyme,SILM,SILM,"Porous, hydrophilic, cellulose acetate membrane",1-Butyl-3-methylimidazolium [bmim],C[N+]1=CN(CCCC)C=C1,bis(trifluoromethylsulfonyl)imide [Tf2N],FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F,,,,,"Porous, hydrophilic, cellulose acetate membrane with {[1-Butyl-3-methylimidazolium [bmim]] [bis(trifluoromethylsulfonyl)imide [Tf2N]]} and Carbonic Anhydrase from bovine erythrocytes [CA Enzyme] supported by Pectin (type: Pectin Amid CU 025; degree of esterification and amida-tion is 29% and 23%, respectively; galacturonic acid content: 89%)","Porous, hydrophilic, cellulose acetate membrane","Pectin (type: Pectin Amid CU 025; degree of esterification and amida-tion is 29% and 23%, respectively; galacturonic acid content: 89%)",Carbonic Anhydrase from bovine erythrocytes [CA Enzyme],1-Butyl-3-methylimidazolium [bmim],bis(trifluoromethylsulfonyl)imide [Tf2N],,37,1.7,93,,54.7,,https://dx.doi.org/10.1016/j.jcou.2017.12.001,Evaluation of pectin-reinforced supported liquid membranes containing carbonic anhydrase: The role of ionic liquid on enzyme stability and CO 2 separation performance,"Nemestóthy, Nándor; Bakonyi, Péter; Németh, Zsófia; Bélafi-Bakó, Katalin.",Journal of CO2 Utilization,J. CO2 Util.,24,59-63,2018,"University of Pannonia, Veszprém, Hungary","Bakonyi, Péter",bakonyip@almos.uni-pannon.hu,"University of Pannonia, Veszprém, Hungary"
[NBu4][(PFOc)SO3],SILM,SILM,Porous hydrophilic polyethersulfone [PES],Tetrabutylammonium [NBu4],CCCC[N+](CCCC)(CCCC)CCCC,Heptadecafluorooctanesulfonate [(PFOc)SO3],O=S([O-])(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=O,,,,,Porous hydrophilic polyethersulfone [PES] supported [Tetrabutylammonium [NBu4]] [Heptadecafluorooctanesulfonate [(PFOc)SO3]],Porous hydrophilic polyethersulfone [PES],Tetrabutylammonium [NBu4],Heptadecafluorooctanesulfonate [(PFOc)SO3],,,,21,0.75,649,1.5,11.58,,https://dx.doi.org/10.1021/ie4002469,Gas Permeation Properties of Fluorinated Ionic Liquids,"Pereiro, Ana B.; Tomé, Liliana C.; Martinho, Susana; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,52 (14),4994-5001,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
[EtMepy][(PFBu)SO3],SILM,SILM,Porous hydrophilic polyethersulfone [PES],1-ethyl-3-methylpyridinium [empy],CC1=C[N+](CC)=CC=C1,Perfluorobutanesulfonate [(PFBu)SO3],O=S([O-])(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O,,,,,Porous hydrophilic polyethersulfone [PES] supported [1-ethyl-3-methylpyridinium [empy]] [Perfluorobutanesulfonate [(PFBu)SO3]],Porous hydrophilic polyethersulfone [PES],1-ethyl-3-methylpyridinium [empy],Perfluorobutanesulfonate [(PFBu)SO3],,,,21,0.75,897,1.8,12.29,,https://dx.doi.org/10.1021/ie4002469,Gas Permeation Properties of Fluorinated Ionic Liquids,"Pereiro, Ana B.; Tomé, Liliana C.; Martinho, Susana; Rebelo, Luís Paulo N.; Marrucho, Isabel M.",Industrial & Engineering Chemistry Research,Ind. Eng. Chem. Res.,52 (14),4994-5001,2013,"Universidade Nova de Lisboa, Oeiras, Portugal ; Universidade de Aveiro, Aveiro, Portugal","Marrucho, Isabel M.",imarrucho@itqb.unl.pt,"Universidade Nova de Lisboa, Oeiras, Portugal"
Pebax?1657,No IL Membrane,No IL Membrane,,,,,,,,,,60% block ratio Poly(ethylene oxide) [PEO] 40% block ratio Poly[imino(1-oxohexamethylene)] [polyamide 6]   [Pebax?1657],60% block ratio Poly(ethylene oxide) [PEO] 40% block ratio Poly[imino(1-oxohexamethylene)] [polyamide 6]   [Pebax?1657],,,,,,35,1,142.83,,38.81,,https://dx.doi.org/10.1016/j.seppur.2017.02.003,Blend membranes of poly(amide-6- b -ethylene oxide)/[Emim][PF 6 ] for CO 2  separation,"Qiu, Yongtao; Ren, Jizhong; Zhao, Dan; Li, Hui; Hua, Kaisheng; Li, Xinxue; Deng, Maicun.",Separation and Purification Technology,Sep. Purif. Technol.,179,309-319,2017,"Chinese Academy of Sciences, Dalian, China ; University of Chinese Academy of Sciences, Beijing, China","Ren, Jizhong",renjizhong@dicp.ac.cn,"Chinese Academy of Sciences, Dalian, China"
Pebax?1658/IL(20 wt%),Polymer-IL,Polymer-IL,60% block ratio Poly(ethylene oxide) [PEO] 40% block ratio Poly[imino(1-oxohexamethylene)] [polyamide 6]   [Pebax?1657],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,Hexafluorophosphate [PF6],F[P-](F)(F)(F)(F)F,,,,,60% block ratio Poly(ethylene oxide) [PEO] 40% block ratio Poly[imino(1-oxohexamethylene)] [polyamide 6]   [Pebax?1657] with 20 wt% {[1-Ethyl-3-methylimidazolium [emim]] [Hexafluorophosphate [PF6]]},60% block ratio Poly(ethylene oxide) [PEO] 40% block ratio Poly[imino(1-oxohexamethylene)] [polyamide 6]   [Pebax?1657],1-Ethyl-3-methylimidazolium [emim],Hexafluorophosphate [PF6],,,,35,1,102.11,,34.85,,https://dx.doi.org/10.1016/j.seppur.2017.02.003,Blend membranes of poly(amide-6- b -ethylene oxide)/[Emim][PF 6 ] for CO 2  separation,"Qiu, Yongtao; Ren, Jizhong; Zhao, Dan; Li, Hui; Hua, Kaisheng; Li, Xinxue; Deng, Maicun.",Separation and Purification Technology,Sep. Purif. Technol.,179,309-319,2017,"Chinese Academy of Sciences, Dalian, China ; University of Chinese Academy of Sciences, Beijing, China","Ren, Jizhong",renjizhong@dicp.ac.cn,"Chinese Academy of Sciences, Dalian, China"
[C2mim][B(CN)4] SILM,SILM,SILM,Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],C[N+]1=CN(C=C1)CC,Tetracyanoborate [B(CN)4],N%23C[B-](C%23N)(C%23N)C%23N,,,,,Porous hydrophilic poly(tetrafluoroethylene) [PTFE] supported [1-Ethyl-3-methylimidazolium [emim]] [Tetracyanoborate [B(CN)4]],Porous hydrophilic poly(tetrafluoroethylene) [PTFE],1-Ethyl-3-methylimidazolium [emim],Tetracyanoborate [B(CN)4],,,,30,1,1471,,38.71,,https://dx.doi.org/10.1016/j.memsci.2017.09.036,Inorganic/organic composite ion gel membrane with high mechanical strength and high CO2 separation performance,"Ranjbaran, Fatemeh; Kamio, Eiji; Matsuyama, Hideto.",Journal of Membrane Science,J. Membr. Sci.,544,252-260,2017,"Kobe University, Kobe, Japan","Matsuyama, Hideto",matuyama@kobe-u.ac.jp,"Kobe University, Kobe, Japan"
